,PlayId,Team,X,Y,S,A,Dis,YardLine,Quarter,Down,Distance,DefendersInTheBox,Yards,PlayerHeight,PlayerWeight,Temperature
2306,20171112110051,home,84.45,21.14,0.61,1.07,0.06,25,1,1,10,8.0,2,6-3,255,48.0
2307,20181014051435,away,35.64,29.16,0.99,0.93,0.09,25,2,1,10,6.0,4,6-4,293,
2308,20181216000560,away,34.58,29.17,3.22,0.62,0.34,25,1,1,10,8.0,0,6-3,265,
2309,20171106001437,home,31.26,31.24,2.38,1.69,0.24,22,2,3,3,6.0,8,6-4,310,35.0
2310,20191104002927,home,26.87,23.31,5.23,1.49,0.51,13,3,2,10,7.0,3,6-5,220,51.0
2311,20170910051214,away,74.98,24.42,2.11,0.72,0.25,33,2,1,10,7.0,4,6-3,215,80.0
2312,20171015012196,home,79.93,30.02,4.33,1.26,0.48,30,3,2,6,7.0,5,6-0,340,69.0
2313,20190915020171,away,33.16,27.25,2.48,1.19,0.24,23,1,2,8,7.0,1,6-1,311,68.0
2314,20190915040527,home,71.13,27.5,3.19,0.46,0.34,39,1,2,10,7.0,8,6-4,300,89.0
2315,20190915112874,home,40.7,17.78,5.62,3.42,0.55,32,4,2,3,6.0,7,6-4,216,87.0
2316,20171224071317,away,102.8,30.97,1.66,1.32,0.17,7,2,1,7,7.0,3,6-4,312,39.0
2317,20181001003576,home,84.89,24.56,3.25,2.14,0.37,25,4,1,10,7.0,0,6-3,300,65.0
2318,20191103010568,away,22.55,24.21,1.34,1.69,0.13,10,1,1,10,7.0,4,6-0,204,42.0
2319,20171105010511,away,29.36,23.76,1.48,1.97,0.01,25,1,1,10,8.0,1,6-4,235,84.0
2320,20171008052701,away,35.58,31.09,3.67,1.08,0.42,26,3,2,4,7.0,6,6-5,280,76.0
2321,20181118041699,home,69.03,20.23,2.76,1.01,0.28,41,2,3,1,7.0,3,6-4,253,42.0
2322,20181209103279,away,99.53,34.55,2.18,1.25,0.23,10,3,1,10,8.0,2,6-3,255,54.0
2323,20181202051459,away,78.89,24.57,1.28,1.19,0.14,31,2,4,1,7.0,-9,6-4,310,78.0
2324,20190929040463,away,57.21,23.09,0.45,0.23,0.04,47,1,1,10,6.0,-2,6-3,346,89.0
2325,20191013010272,away,83.98,26.6,0.65,1.26,0.07,27,1,2,8,6.0,2,6-3,316,64.0
2326,20171105100865,home,41.07,25.99,1.21,3.25,0.15,29,2,1,10,7.0,11,6-5,298,77.0
2327,20181021031680,away,10.61,32.67,1.55,2.03,0.17,3,2,2,2,8.0,-2,6-0,191,44.0
2328,20181126001396,away,42.07,25.6,1.67,1.69,0.14,32,2,2,13,6.0,4,6-7,309,51.0
2329,20171217053627,away,86.24,27.42,1.02,0.7,0.01,24,4,1,10,7.0,6,6-4,275,67.0
2330,20191117113077,home,74.92,11.92,3.84,2.33,0.37,31,4,1,10,6.0,4,5-11,184,79.0
2331,20191020070247,away,68.32,20.55,1.67,0.96,0.18,40,1,2,7,7.0,17,6-7,292,55.0
2332,20181230133452,home,37.4,25.74,2.32,2.03,0.22,25,4,1,10,9.0,8,6-2,236,51.0
2333,20191124100702,home,68.21,27.47,3.68,0.53,0.37,41,1,1,10,7.0,25,6-4,299,63.0
2334,20181125041552,away,80.58,30.67,4.32,2.73,0.42,27,2,1,10,7.0,3,6-2,242,57.0
2335,20171015000570,home,41.28,25.54,0.96,0.63,0.18,33,1,1,10,7.0,-3,6-4,314,
2336,20171022102910,home,67.6,22.48,0.35,0.56,0.42,42,4,3,3,7.0,7,6-1,298,90.0
2337,20171231080104,away,74.59,34.41,3.0,3.03,0.31,38,1,1,10,6.0,5,6-3,265,19.0
2338,20171008091507,away,75.09,20.14,2.23,0.68,0.18,37,2,1,10,7.0,3,6-3,311,72.0
2339,20170910110283,home,83.5,43.02,4.39,3.0,0.47,25,1,1,15,6.0,8,6-4,250,87.0
2340,20191006062221,away,35.07,28.97,4.0,0.88,0.4,25,3,1,10,7.0,5,6-2,234,68.0
2341,20191117003870,home,82.96,23.91,3.52,1.55,0.34,23,4,1,10,7.0,2,6-0,232,44.0
2342,20191020000387,home,49.01,27.03,3.24,2.45,0.33,37,1,1,10,8.0,1,6-3,232,66.0
2343,20171105051052,away,81.86,31.38,1.0,0.98,0.01,29,1,1,10,7.0,9,6-3,320,61.0
2344,20190915073250,home,46.18,30.29,4.28,2.94,0.42,31,4,1,10,8.0,5,6-1,233,81.0
2345,20181223022765,home,39.19,34.59,3.24,2.23,0.31,28,3,2,10,7.0,3,6-3,216,73.0
2346,20171008092464,away,13.61,29.41,1.83,0.67,0.23,3,3,1,3,8.0,3,6-3,288,72.0
2347,20191006054066,home,36.11,30.68,0.98,0.69,0.1,26,4,1,10,8.0,2,6-3,325,59.0
2348,20171217042807,away,27.66,21.91,2.87,1.6,0.34,20,4,3,1,8.0,6,6-3,242,
2349,20171214001515,home,78.11,26.33,0.88,0.53,0.14,32,2,3,1,9.0,-1,6-8,295,25.0
2350,20191110050182,away,58.31,26.36,2.47,2.99,0.25,47,1,2,12,8.0,1,6-5,250,48.0
2351,20181223140308,away,57.4,25.77,3.28,1.53,0.37,46,1,1,10,7.0,17,6-6,308,43.0
2352,20171001122224,home,78.52,22.65,3.43,2.04,0.35,27,3,2,12,7.0,5,6-3,220,72.0
2353,20181223022154,away,27.68,33.81,1.8,3.77,0.18,11,3,1,10,7.0,3,6-0,191,73.0
2354,20171029043038,home,37.98,22.4,5.44,1.57,0.59,25,4,2,10,7.0,4,6-1,240,54.0
2355,20171029033171,home,45.94,42.54,4.71,2.75,0.48,39,4,2,6,7.0,2,5-10,183,62.0
2356,20171009004267,away,17.61,22.8,1.63,0.6,0.16,9,4,3,2,8.0,1,6-3,303,70.0
2357,20191103072564,home,70.09,27.35,1.12,1.04,0.11,40,3,2,2,6.0,13,6-0,305,71.0
2358,20191006072330,away,70.24,25.87,2.84,1.77,0.3,40,3,2,6,6.0,7,6-3,317,70.0
2359,20170924012667,away,20.98,26.77,2.91,0.96,0.37,13,3,3,19,6.0,10,6-5,285,83.0
2360,20171231010595,away,75.28,27.39,1.67,0.45,0.31,34,1,2,11,7.0,3,6-6,285,19.0
2361,20181118100575,away,23.41,27.9,2.33,0.91,0.22,10,1,2,6,7.0,11,6-1,245,73.0
2362,20170910090590,away,68.93,26.89,1.97,2.95,0.31,25,1,1,10,6.0,3,6-1,212,90.0
2363,20191124092392,home,60.13,31.98,4.51,2.33,0.44,49,3,1,10,7.0,-1,5-10,200,38.0
2364,20181111091015,away,68.34,22.28,5.44,2.1,0.54,40,2,1,10,7.0,4,6-2,211,69.0
2365,20171022080983,away,29.83,27.91,3.84,0.93,0.41,25,2,1,10,6.0,2,6-2,220,79.0
2366,20180909042635,home,90.95,28.24,2.01,1.16,0.22,18,3,2,3,7.0,2,6-2,315,
2367,20181014072657,away,91.7,26.61,1.81,2.02,0.23,17,3,1,10,6.0,6,6-5,292,52.0
2368,20190929070279,away,95.79,36.03,2.82,1.89,0.27,19,1,2,10,8.0,4,6-2,202,77.0
2369,20180923062157,away,59.47,10.58,3.03,2.18,0.29,49,3,1,10,6.0,2,6-4,210,90.0
2370,20191124051124,away,84.78,23.94,1.49,0.69,0.16,25,2,1,10,6.0,3,6-3,300,52.0
2371,20191110003739,home,84.15,30.75,7.11,2.37,0.72,29,4,1,10,7.0,1,5-6,191,40.0
2372,20170910020801,home,62.33,27.56,3.56,1.84,0.33,47,1,1,10,7.0,4,6-1,328,68.0
2373,20190922043947,home,38.75,43.02,5.63,3.14,0.55,31,4,2,7,6.0,8,6-1,203,71.0
2374,20191117010531,away,73.72,17.53,1.74,1.59,0.17,28,1,1,10,7.0,7,5-10,212,51.0
2375,20171130001109,home,24.58,22.04,1.24,0.14,0.13,14,2,1,10,8.0,6,6-5,320,58.0
2376,20191110093197,away,90.49,29.33,1.28,1.56,0.14,20,3,1,10,6.0,9,6-6,308,55.0
2377,20171015014654,home,70.28,33.26,2.26,0.91,0.29,40,5,1,10,9.0,-1,6-0,340,69.0
2378,20181021113542,away,92.15,38.33,4.97,0.62,0.5,15,4,1,10,7.0,5,6-2,205,62.0
2379,20181021111524,home,68.99,28.36,4.33,3.25,0.42,42,2,2,4,6.0,9,6-3,310,62.0
2380,20180923061335,home,74.4,35.47,3.39,1.79,0.33,38,2,1,10,7.0,4,5-11,192,90.0
2381,20181230151253,away,85.25,14.65,1.42,1.44,0.14,25,2,1,10,7.0,4,6-1,219,45.0
2382,20180930022371,home,18.77,25.62,3.37,2.69,0.28,12,3,1,10,7.0,0,6-3,265,
2383,20181230121189,away,77.76,19.47,2.61,0.85,0.29,34,2,2,2,7.0,0,6-3,305,46.0
2384,20191006114237,home,56.36,28.45,2.58,1.26,0.25,39,4,2,7,8.0,11,6-1,212,
2385,20171022011455,home,15.59,22.83,0.32,0.29,0.21,5,2,1,5,9.0,4,6-4,268,70.0
2386,20170924020235,home,85.17,24.67,1.1,1.2,0.12,25,1,1,10,8.0,5,6-6,325,82.0
2387,20181230043508,home,71.13,7.32,4.7,3.12,0.46,40,4,3,6,6.0,5,6-3,208,45.0
2388,20190909000774,home,72.55,41.58,3.02,1.53,0.3,40,1,1,10,6.0,7,6-0,192,91.0
2389,20181125100193,away,86.06,25.09,0.45,0.7,0.04,29,1,1,10,7.0,1,6-2,225,
2390,20191020012580,home,110.89,24.72,3.26,2.7,0.31,2,3,1,10,7.0,4,6-1,234,65.0
2391,20180923040627,home,81.12,25.86,1.65,1.47,0.17,29,1,2,10,5.0,9,6-3,331,89.0
2392,20191110070224,away,51.14,24.96,4.49,0.91,0.46,39,1,1,10,6.0,15,6-5,311,63.0
2393,20180920001293,home,112.31,38.58,0.93,2.85,0.07,5,2,2,4,6.0,3,5-11,196,83.0
2394,20180909120072,home,34.65,29.76,2.29,0.78,0.23,26,1,2,9,5.0,11,6-3,324,62.0
2395,20191027071219,away,101.26,19.32,2.29,0.92,0.23,8,2,1,8,8.0,0,6-3,265,65.0
2396,20171123021451,home,30.53,32.36,2.75,1.3,0.34,21,2,4,1,7.0,2,6-0,200,33.0
2397,20181007123270,home,75.5,23.96,1.94,1.37,0.23,33,4,2,1,7.0,5,6-5,310,83.0
2398,20181118103585,home,65.85,30.54,3.42,0.96,0.34,44,4,1,10,7.0,-1,6-5,258,73.0
2399,20171120000616,away,50.92,20.22,1.6,1.45,0.22,35,1,1,10,7.0,1,6-0,190,45.0
2400,20191013063408,home,13.82,43.15,4.24,2.79,0.42,5,4,1,5,7.0,-1,6-0,191,
2401,20191124082766,away,104.54,30.16,0.05,1.37,0.01,1,3,1,1,8.0,1,6-6,243,52.0
2402,20171224001307,away,54.8,41.15,2.48,1.96,0.29,36,2,2,4,6.0,2,5-9,195,55.0
2403,20181210000249,away,85.66,9.2,1.54,1.66,0.15,24,1,2,6,8.0,5,6-1,218,48.0
2404,20191117090417,home,62.87,35.93,2.21,2.11,0.21,45,1,2,10,6.0,5,6-0,225,76.0
2405,20190922090605,home,34.68,26.65,2.84,1.62,0.29,25,1,1,10,8.0,0,6-9,315,88.0
2406,20181216110844,home,37.62,22.93,0.44,1.79,0.07,29,1,2,6,7.0,0,6-4,313,60.0
2407,20191027111748,home,79.53,28.32,3.86,1.34,0.4,30,2,1,10,8.0,0,6-4,305,49.0
2408,20191027054181,home,78.61,32.18,2.72,1.5,0.28,31,4,1,10,5.0,5,6-8,300,79.0
2409,20190908040971,away,77.42,26.99,4.03,1.48,0.4,32,2,1,20,7.0,-4,6-2,309,
2410,20171001123626,away,71.55,43.4,1.95,2.0,0.05,38,4,3,1,7.0,2,6-1,211,72.0
2411,20171210000105,away,71.95,21.81,3.45,1.86,0.4,35,1,3,8,6.0,10,6-2,216,32.0
2412,20181111010051,away,34.29,28.63,4.75,0.68,0.49,25,1,1,10,7.0,2,6-6,314,39.0
2413,20181015000594,away,80.73,22.28,4.68,2.2,0.47,29,1,2,7,6.0,8,6-5,252,37.0
2414,20180930100240,home,91.8,34.67,1.32,2.31,0.13,14,1,1,10,7.0,-1,5-11,192,78.0
2415,20191117113727,away,90.36,29.38,0.89,2.67,0.09,24,4,3,1,4.0,1,6-0,229,79.0
2416,20170917021011,home,108.49,41.76,2.93,2.3,0.49,1,2,1,10,8.0,1,6-2,216,78.0
2417,20171119071297,away,33.52,30.02,3.35,1.11,0.29,25,2,1,10,7.0,-3,6-5,320,76.0
2418,20190908000690,away,70.11,25.79,2.5,2.93,0.24,44,1,1,10,7.0,6,6-3,228,87.0
2419,20170917002096,home,73.39,43.2,5.38,3.77,0.53,39,2,2,9,7.0,37,6-0,200,80.0
2420,20171016001074,away,18.06,39.91,2.47,2.36,0.37,6,2,1,10,7.0,1,5-11,207,57.0
2421,20190929053033,home,82.63,25.14,1.66,0.96,0.17,29,3,2,6,7.0,1,6-6,315,77.0
2422,20191103043897,home,49.08,32.23,5.29,0.32,0.53,42,4,1,10,7.0,7,5-9,195,85.0
2423,20191117103709,away,49.63,17.11,2.68,2.14,0.25,37,4,2,10,7.0,2,5-10,190,42.0
2424,20171112032409,away,97.59,25.08,3.39,1.45,0.41,8,3,1,8,7.0,0,6-1,225,42.0
2425,20171210010352,home,48.24,31.9,0.23,0.23,0.09,38,1,1,10,7.0,2,6-3,315,41.0
2426,20190908113345,home,19.16,40.07,4.02,4.37,0.37,7,4,1,15,7.0,0,5-10,204,93.0
2427,20171217051701,away,59.05,43.69,0.59,1.29,0.03,46,2,2,13,6.0,5,5-11,192,67.0
2428,20170911002905,away,70.55,29.31,1.49,1.91,0.19,39,3,1,10,8.0,3,6-4,261,70.0
2429,20171224033687,home,72.92,26.34,0.65,0.28,0.01,32,4,2,7,7.0,-2,6-4,213,23.0
2430,20181104022172,away,36.34,27.74,3.4,3.03,0.35,25,3,1,10,7.0,4,6-1,236,62.0
2431,20191117003284,home,35.89,38.33,1.88,3.81,0.17,25,3,1,10,6.0,10,6-2,210,44.0
2432,20190922012491,home,87.9,27.14,1.04,1.12,0.1,21,3,1,10,6.0,2,6-5,320,
2433,20191117000566,home,41.65,29.01,4.02,1.88,0.41,33,1,1,10,6.0,4,6-3,317,44.0
2434,20171119033238,away,74.77,27.03,1.19,1.41,0.24,35,4,1,10,6.0,3,6-1,307,60.0
2435,20181104040540,away,48.64,28.17,1.6,0.16,0.17,39,1,1,10,7.0,2,6-3,252,87.0
2436,20181223052052,home,50.4,28.59,1.45,0.6,0.16,40,3,1,10,7.0,-3,6-4,272,37.0
2437,20171022091313,home,63.19,26.3,4.64,3.82,0.43,49,2,1,10,7.0,3,6-1,228,68.0
2438,20191111004769,away,63.09,21.9,5.39,1.32,0.54,49,5,1,10,7.0,4,6-0,242,77.0
2439,20171022060082,away,64.77,27.07,2.82,1.32,0.35,44,1,1,10,7.0,2,6-5,262,86.0
2440,20181104043030,home,49.13,32.29,1.4,1.68,0.13,34,4,2,1,6.0,7,6-1,207,87.0
2441,20171203092766,home,69.53,37.66,2.53,1.79,0.34,40,3,1,10,7.0,2,6-3,209,60.0
2442,20171008051521,home,14.14,26.07,2.39,1.09,0.33,3,2,1,10,7.0,0,6-1,242,76.0
2443,20191110061212,home,36.13,43.44,2.91,0.71,0.29,27,2,2,5,7.0,1,6-5,231,77.0
2444,20191006023404,away,94.1,30.91,1.69,0.97,0.18,16,4,1,10,6.0,3,6-5,321,86.0
2445,20181202032884,home,36.04,18.76,2.25,2.94,0.22,32,3,1,10,6.0,29,5-11,208,34.0
2446,20171203024273,home,54.47,45.17,3.29,2.0,0.47,48,4,3,13,6.0,2,5-11,195,48.0
2447,20170925003858,away,70.5,23.63,2.09,1.11,0.22,38,4,1,10,8.0,4,6-4,320,
2448,20181202134060,home,38.28,33.11,1.42,1.25,0.14,25,4,2,10,7.0,2,5-11,190,45.0
2449,20190915132419,home,15.69,21.57,3.78,1.34,0.38,5,3,1,5,7.0,1,6-5,253,
2450,20191020012580,away,105.85,22.6,2.8,0.63,0.28,2,3,1,10,7.0,4,6-2,225,65.0
2451,20171231061900,home,45.96,9.68,4.2,1.91,0.46,38,2,2,1,6.0,2,5-10,183,13.0
2452,20181007022538,away,78.02,28.27,3.17,0.38,0.31,29,3,1,10,6.0,0,6-2,242,87.0
2453,20171102003306,away,62.82,32.21,3.55,2.19,0.4,49,4,2,15,6.0,0,6-1,251,68.0
2454,20190915110609,away,79.8,23.39,7.2,0.41,0.72,33,1,1,10,6.0,4,6-2,238,87.0
2455,20181111050674,away,97.49,31.16,3.33,3.87,0.32,16,1,1,10,6.0,-2,6-1,235,43.0
2456,20191107003619,away,104.76,22.93,3.02,1.37,0.3,5,4,1,5,7.0,-1,6-6,301,54.0
2457,20171119102673,home,69.39,29.95,1.12,1.27,0.01,45,3,3,2,8.0,0,6-2,238,54.0
2458,20191006102488,away,65.8,17.16,2.71,2.33,0.26,49,3,2,8,6.0,1,6-2,202,85.0
2459,20180916090213,away,63.98,17.6,1.42,2.69,0.14,40,1,1,10,8.0,-4,5-11,192,86.0
2460,20181230050659,away,98.26,22.33,3.06,1.37,0.31,12,1,1,10,7.0,3,6-6,257,
2461,20181209023265,home,104.6,33.32,1.44,1.22,0.14,4,4,1,4,8.0,4,6-5,332,28.0
2462,20170917082995,home,81.4,28.45,3.87,1.53,0.47,26,4,2,3,7.0,5,5-11,221,71.0
2463,20171231013564,home,48.97,26.29,1.48,1.75,0.2,34,3,1,15,7.0,-4,6-6,315,19.0
2464,20171012000441,home,74.72,34.65,1.3,0.79,0.12,35,1,1,10,6.0,1,6-3,260,72.0
2465,20171022110512,away,95.33,42.86,4.14,2.63,0.42,13,1,2,7,6.0,2,5-10,182,75.0
2466,20191020060186,home,52.24,29.17,1.99,1.52,0.2,42,1,1,10,6.0,2,6-3,260,56.0
2467,20191124043528,home,84.83,27.32,1.2,0.95,0.13,25,4,2,10,7.0,4,6-4,295,39.0
2468,20191027092940,home,60.3,28.25,4.17,0.82,0.41,45,3,1,10,8.0,0,6-2,225,66.0
2469,20191007003902,home,96.38,23.78,4.66,4.6,0.45,20,4,1,10,8.0,3,5-10,197,87.0
2470,20171029042116,home,44.75,33.34,4.08,1.16,0.42,35,3,1,10,6.0,3,6-5,305,54.0
2471,20190922111587,home,59.53,45.63,3.98,2.55,0.38,50,2,1,10,6.0,1,6-3,205,63.0
2472,20190909010079,away,78.74,22.89,2.68,1.46,0.26,32,1,2,6,6.0,2,6-4,275,68.0
2473,20181209131265,away,36.66,15.42,3.96,1.38,0.39,25,2,1,10,6.0,2,5-8,185,55.0
2474,20170917022795,home,37.07,11.65,2.06,1.93,0.44,27,3,1,10,8.0,2,6-2,216,78.0
2475,20191017002227,home,37.45,26.84,2.8,2.05,0.28,27,3,1,10,8.0,1,6-1,196,75.0
2476,20191114001240,away,91.25,28.88,5.01,2.92,0.5,23,2,1,10,7.0,0,6-3,240,36.0
2477,20190922052346,home,80.86,19.74,3.53,1.79,0.37,31,3,2,15,6.0,15,6-3,305,
2478,20171210113186,away,97.29,38.73,2.3,0.89,0.34,12,3,1,12,5.0,9,6-0,205,83.0
2479,20171022100421,away,20.03,33.53,2.34,1.3,0.33,12,1,1,10,8.0,2,6-5,300,90.0
2480,20171130003371,home,31.63,28.7,1.38,0.94,0.23,22,4,1,15,8.0,2,6-4,320,58.0
2481,20180930033214,home,76.99,18.43,3.51,2.67,0.34,33,4,1,10,7.0,0,6-7,265,49.0
2482,20181014091716,away,82.99,21.29,4.0,3.22,0.38,23,2,1,10,6.0,1,5-8,185,25.0
2483,20170910100445,away,60.05,25.68,4.15,2.54,0.46,48,1,2,8,6.0,6,6-7,265,71.0
2484,20170914000765,home,92.57,13.48,2.95,1.6,0.54,20,1,1,10,8.0,5,6-2,190,69.0
2485,20180910000448,home,23.23,22.63,3.23,2.72,0.37,15,1,3,17,6.0,5,6-5,311,68.0
2486,20181223081505,away,79.94,30.01,5.19,4.94,0.5,28,2,1,10,7.0,3,6-1,245,40.0
2487,20181104042521,home,90.27,29.15,4.75,1.71,0.46,18,3,1,10,7.0,12,6-2,242,87.0
2488,20180923020610,home,72.18,43.05,5.85,2.01,0.57,36,1,2,10,7.0,13,6-4,260,80.0
2489,20170917110810,away,88.15,26.7,0.79,0.75,0.16,22,1,2,7,7.0,9,6-3,308,76.0
2490,20191117032724,home,55.67,25.5,1.91,2.73,0.19,44,3,1,10,7.0,18,6-4,309,43.0
2491,20171126041410,home,39.04,24.3,3.01,2.61,0.38,25,2,1,10,8.0,3,6-3,250,47.0
2492,20181014032973,home,49.92,33.03,4.29,2.55,0.42,40,4,2,11,6.0,7,5-11,180,87.0
2493,20181028091923,away,101.1,31.64,2.57,1.95,0.26,11,2,2,7,7.0,4,6-4,250,
2494,20191006083199,home,100.67,25.9,1.94,3.74,0.18,14,4,2,10,6.0,7,6-2,234,77.0
2495,20191110082291,away,102.74,29.2,1.47,1.28,0.14,13,3,3,31,4.0,3,6-2,228,59.0
2496,20181230073624,home,70.76,20.1,0.27,0.44,0.03,43,4,4,1,8.0,0,6-1,203,64.0
2497,20171029050912,home,94.86,18.76,1.31,0.23,0.17,13,1,2,3,7.0,5,6-1,213,63.0
2498,20181125082736,away,31.51,23.82,3.62,2.35,0.36,24,3,1,10,6.0,1,6-2,236,74.0
2499,20171217002305,away,65.84,17.12,4.43,2.04,0.47,42,3,1,10,8.0,-3,6-1,242,22.0
2500,20181007104223,away,17.92,21.26,4.25,1.46,0.43,6,4,2,4,8.0,6,6-0,233,79.0
2501,20171217021050,away,104.41,22.06,1.65,0.81,0.18,5,2,2,1,8.0,1,6-4,252,36.0
2502,20190915022254,home,51.49,26.6,2.87,0.67,0.29,41,3,1,10,6.0,1,6-6,310,68.0
2503,20170910040233,home,82.87,27.18,4.72,1.7,0.48,26,1,1,10,6.0,5,6-4,315,68.0
2504,20171015010085,away,39.39,36.56,3.14,1.45,0.31,30,1,2,7,7.0,5,6-4,301,69.0
2505,20191124103573,home,82.26,25.9,4.06,2.45,0.39,23,4,2,5,8.0,3,6-1,210,63.0
2506,20181230090059,home,33.2,20.17,1.72,1.95,0.18,23,1,1,10,7.0,5,6-4,267,42.0
2507,20181014030795,home,73.54,35.96,4.77,0.79,0.48,34,1,1,10,7.0,0,6-4,257,87.0
2508,20181203001555,away,111.88,27.48,1.16,0.83,0.11,1,2,4,1,8.0,-2,6-0,182,36.0
2509,20181217002861,home,63.58,28.25,2.82,1.58,0.28,50,3,1,10,7.0,22,6-5,245,48.0
2510,20171130002747,home,63.72,25.5,3.65,1.07,0.34,46,3,2,10,7.0,4,6-4,315,58.0
2511,20181111051158,away,38.59,26.87,1.55,3.13,0.19,28,2,1,10,8.0,2,6-4,325,43.0
2512,20191014000689,home,64.47,28.82,2.6,1.53,0.24,43,1,1,10,7.0,7,6-0,214,43.0
2513,20181209090684,away,35.7,27.48,3.17,1.34,0.31,25,1,1,10,6.0,4,6-2,320,71.0
2514,20191117081086,away,68.2,42.07,3.8,2.59,0.37,41,1,2,10,7.0,-1,5-11,200,72.0
2515,20171105013890,away,56.96,31.64,0.76,3.04,0.1,33,4,2,10,6.0,14,5-11,209,84.0
2516,20171216012682,away,13.62,35.14,4.36,3.98,0.47,10,3,3,1,7.0,7,5-11,192,53.0
2517,20181125040697,home,17.73,11.73,4.32,3.71,0.42,8,1,1,10,8.0,7,5-10,183,57.0
2518,20191124100052,away,85.63,29.33,0.6,1.38,0.07,25,1,1,10,6.0,5,6-3,301,63.0
2519,20171001104034,home,39.05,21.71,2.19,0.7,0.27,29,4,3,1,8.0,15,6-1,311,72.0
2520,20171119064217,away,29.68,23.16,1.48,2.07,0.13,21,5,2,7,6.0,10,6-2,315,50.0
2521,20190929013660,away,28.24,25.74,4.8,0.77,0.48,20,4,1,10,7.0,-1,6-4,317,83.0
2522,20191013052810,home,50.92,36.51,1.5,3.33,0.13,41,3,2,5,6.0,2,6-3,246,84.0
2523,20191013021006,away,36.33,29.39,3.69,1.08,0.37,25,2,1,10,7.0,1,6-2,200,58.0
2524,20171123012271,away,16.11,21.5,1.52,0.95,0.29,8,3,1,10,6.0,6,6-6,315,
2525,20190908030114,home,78.29,29.11,2.49,0.73,0.25,33,1,2,3,6.0,11,6-1,215,91.0
2526,20191020033690,home,61.09,28.95,2.25,1.12,0.23,49,4,1,10,6.0,2,6-5,311,69.0
2527,20191027002305,away,17.36,21.99,2.7,0.76,0.27,27,3,1,10,7.0,4,6-0,204,65.0
2528,20171022054016,away,67.05,38.55,1.95,2.43,0.23,50,4,2,9,7.0,2,5-10,195,54.0
2529,20181125033040,away,43.21,29.0,1.94,2.62,0.2,33,3,2,7,8.0,0,6-4,246,44.0
2530,20191110102421,home,34.7,27.62,1.72,1.18,0.18,24,3,1,10,7.0,3,6-3,265,67.0
2531,20171119073644,home,43.75,34.23,4.16,2.35,0.43,36,4,2,4,4.0,2,6-2,220,76.0
2532,20171030000495,away,75.95,30.5,4.35,0.8,0.42,35,1,2,5,7.0,-1,6-4,309,44.0
2533,20191117082517,home,32.27,29.9,0.92,0.87,0.11,23,3,2,1,6.0,6,6-3,312,72.0
2534,20171019003123,home,29.89,11.25,2.49,2.46,0.29,28,3,2,5,7.0,4,6-0,204,62.0
2535,20181202040059,home,90.95,29.4,3.19,0.39,0.34,21,1,1,10,7.0,6,6-5,321,72.0
2536,20190916001367,home,47.19,22.86,1.47,2.25,0.16,38,2,1,10,9.0,-1,6-5,324,72.0
2537,20171022121009,home,69.76,24.92,0.47,0.61,0.07,40,2,1,10,7.0,25,6-1,310,56.0
2538,20181230030184,home,57.0,19.76,0.44,1.66,0.04,38,1,2,10,7.0,1,5-9,190,46.0
2539,20170924131527,away,72.11,30.1,2.78,2.9,0.35,40,2,2,6,6.0,-7,6-2,195,76.0
2540,20181118030072,home,99.99,27.95,3.58,1.33,0.37,10,1,1,10,6.0,4,6-2,309,69.0
2541,20180923041060,away,58.54,39.53,3.54,1.06,0.35,38,2,1,10,7.0,13,5-11,190,89.0
2542,20180916003454,away,61.4,21.46,2.32,0.99,0.23,47,4,1,10,6.0,4,5-9,195,
2543,20171015022384,home,40.44,29.75,1.53,1.1,0.29,30,3,1,10,6.0,14,6-4,300,85.0
2544,20191013051946,away,73.44,16.01,3.11,2.42,0.3,39,2,2,10,5.0,4,6-0,200,84.0
2545,20181216023868,home,44.74,12.63,2.76,1.28,0.27,33,4,2,7,7.0,-2,6-0,179,39.0
2546,20180916081346,away,91.33,34.28,3.12,0.72,0.31,19,2,3,2,7.0,5,6-2,214,71.0
2547,20170914002292,away,75.1,43.22,2.53,1.62,0.3,44,3,2,5,7.0,6,5-10,183,69.0
2548,20191117022631,home,18.07,8.17,4.19,3.97,0.4,9,3,1,9,7.0,-2,6-2,198,68.0
2549,20181007012356,home,36.49,26.73,3.52,1.21,0.38,25,3,2,10,7.0,0,6-5,265,80.0
2550,20180930122009,away,31.18,26.42,0.88,0.71,0.07,23,2,1,10,6.0,1,6-6,315,69.0
2551,20180909043102,home,47.54,26.9,3.07,3.26,0.31,38,4,1,10,7.0,-1,6-2,200,
2552,20181021102529,home,52.99,35.79,2.99,3.05,0.27,46,3,2,5,8.0,13,6-6,330,52.0
2553,20170924041818,home,76.01,31.08,2.45,1.46,0.3,33,2,1,10,7.0,3,6-4,265,68.0
2554,20190905001548,away,75.54,23.36,0.76,0.69,0.09,35,2,2,5,5.0,-1,6-3,301,65.0
2555,20191013051836,away,89.88,31.01,1.23,1.89,0.12,25,2,1,10,5.0,0,6-1,215,84.0
2556,20191125000149,away,49.68,23.74,4.17,2.32,0.41,45,1,1,10,7.0,10,5-9,215,62.0
2557,20181215014032,home,81.75,27.92,4.35,2.13,0.47,28,4,2,3,9.0,9,6-5,285,46.0
2558,20171029000275,away,90.51,26.44,0.43,0.75,0.06,25,1,1,10,6.0,1,6-1,215,56.0
